num,name,poke_type,attacks,hp,attack,defense,max_cp,max_buddy_cp,region,type1,type2,boost1,boost2,boost
830,Eldegoss, grass ," Razor Leaf, Bullet Seed, Energy Ball, Grass Knot,",155.0,148.0,211.0,2255,2282,Galar,grass,,sunny/clear,,sunny/clear 
831,Wooloo, normal ," Tackle, Take Down, Wild Charge, Payback, Stomp,",123.0,76.0,97.0,798,808,Galar,normal,,partly cloudy,,partly cloudy 
832,Dubwool, normal ," Tackle, Take Down, Wild Charge, Payback, Body Slam,",176.0,159.0,198.0,2478,2507,Galar,normal,,partly cloudy,,partly cloudy 
833,Chewtle, water ," Water Gun, Bite, Body Slam, Surf,",137.0,114.0,85.0,1123,1136,Galar,water,,rain,,rain 
834,Drednaw, water  rock ," Waterfall, Bite, Body Slam, Surf, Rock Blast,",207.0,213.0,164.0,3209,3247,Galar,water,rock,rain,partly cloudy,rain partly cloudy
835,Yamper, electric ," Spark, Bite, Crunch, Thunder,",153.0,80.0,90.0,890,901,Galar,electric,,rain,,rain 
836,Boltund, electric ," Spark, Bite, Crunch, Thunder,",170.0,197.0,131.0,2460,2489,Galar,electric,,rain,,rain 
837,Rolycoly, rock ," Smack Down, Tackle, Rock Blast, Rock Slide,",102.0,73.0,91.0,692,700,Galar,rock,,partly cloudy,,partly cloudy 
838,Carkol, rock  fire ," Smack Down, Incinerate, Rock Blast, Rock Slide, Flame Charge,",190.0,114.0,157.0,1710,1730,Galar,rock,fire,partly cloudy,sunny/clear,partly cloudy sunny/clear
839,Coalossal, rock  fire ," Smack Down, Incinerate, Rock Blast, Rock Slide, Flame Charge,",242.0,146.0,198.0,2659,2691,Galar,rock,fire,partly cloudy,sunny/clear,partly cloudy sunny/clear
840,Applin, grass  dragon ," Astonish, Struggle,",120.0,71.0,116.0,807,817,Galar,grass,dragon,sunny/clear,windy,sunny/clear windy
841,Flapple, grass  dragon ," Bullet Seed, Dragon Breath, Dragon Pulse, Fly, Outrage, Seed Bomb,",172.0,214.0,144.0,2788,2821,Galar,grass,dragon,sunny/clear,windy,sunny/clear windy
842,Appletun, grass  dragon ," Bullet Seed, Astonish, Dragon Pulse, Energy Ball, Outrage, Seed Bomb,",242.0,178.0,146.0,2772,2805,Galar,grass,dragon,sunny/clear,windy,sunny/clear windy
843,Silicobra, ground ," Mud Slap, Mud Shot, Dig, Bulldoze, Earth Power,",141.0,103.0,123.0,1222,1237,Galar,ground,,sunny/clear,,sunny/clear 
844,Sandaconda, ground ," Mud Slap, Mud Shot, Dig, Bulldoze, Earth Power,",176.0,202.0,207.0,3155,3192,Galar,ground,,sunny/clear,,sunny/clear 
845,Cramorant, flying  water ," Peck, Water Gun, Drill Peck, Fly, Hydro Pump,",172.0,173.0,163.0,2422,2450,Galar,flying,water,windy,rain,windy rain
846,Arrokuda, water ," Waterfall, Bite, Peck, Crunch, Aqua Jet, Close Combat,",121.0,118.0,72.0,1021,1033,Galar,water,,rain,,rain 
847,Barraskewda, water ," Waterfall, Bite, Peck, Crunch, Aqua Jet, Close Combat,",156.0,258.0,127.0,3003,3039,Galar,water,,rain,,rain 
848,Toxel, electric  poison ," Acid, Power Up Punch,",120.0,97.0,65.0,821,831,Galar,electric,poison,rain,cloudy,rain cloudy
849,Toxtricity, electric  poison ," Acid, Spark, Poison Jab, Acid Spray, Discharge, Wild Charge, Power Up Punch,",181.0,224.0,140.0,2941,2976,Galar,electric,poison,rain,cloudy,rain cloudy
849,Toxtricity  (Low Key Form) , electric  poison ," Acid, Spark, Poison Jab, Acid Spray, Discharge, Wild Charge, Power Up Punch,",181.0,224.0,140.0,2941,2976,Galar,electric,poison,rain,cloudy,rain cloudy
850,Sizzlipede, fire  bug ," Bug Bite, Ember, Heat Wave, Bug Buzz, Crunch,",137.0,118.0,90.0,1186,1200,Galar,fire,bug,sunny/clear,rain,sunny/clear rain
851,Centiskorch, fire  bug ," Bug Bite, Ember, Heat Wave, Bug Buzz, Crunch, Lunge,",225.0,220.0,158.0,3381,3421,Galar,fire,bug,sunny/clear,rain,sunny/clear rain
852,Clobbopus, fighting ," Rock Smash, Brick Break, Superpower, Ice Punch,",137.0,121.0,103.0,1286,1301,Galar,fighting,,cloudy,,cloudy 
853,Grapploct, fighting ," Rock Smash, Waterfall, Brick Break, Superpower, Ice Punch, Surf,",190.0,209.0,162.0,3012,3048,Galar,fighting,,cloudy,,cloudy 
854,Sinistea, ghost ," Astonish, Sucker Punch, Shadow Ball, Dark Pulse, Psychic,",120.0,134.0,96.0,1287,1303,Galar,ghost,,fog,,fog 
855,Polteageist, ghost ," Astonish, Sucker Punch, Hex, Shadow Ball, Dark Pulse, Psychic,",155.0,248.0,189.0,3458,3499,Galar,ghost,,fog,,fog 
856,Hatenna, psychic ," Confusion, Charm, Psybeam, Psychic, Dazzling Gleam,",123.0,98.0,93.0,974,985,Galar,psychic,,windy,,windy 
857,Hattrem, psychic ," Confusion, Charm, Psybeam, Psychic, Dazzling Gleam,",149.0,153.0,133.0,1848,1870,Galar,psychic,,windy,,windy 
858,Hatterene, psychic  fairy ," Confusion, Charm, Psycho Cut, Psybeam, Psychic, Dazzling Gleam, Power Whip,",149.0,237.0,182.0,3198,3236,Galar,psychic,fairy,windy,cloudy,windy cloudy
859,Impidimp, dark  fairy ," Bite, Sucker Punch, Foul Play, Dark Pulse, Play Rough,",128.0,103.0,69.0,913,924,Galar,dark,fairy,fog,cloudy,fog cloudy
860,Morgrem, dark  fairy ," Bite, Sucker Punch, Foul Play, Dark Pulse, Play Rough,",163.0,145.0,102.0,1630,1649,Galar,dark,fairy,fog,cloudy,fog cloudy
861,Grimmsnarl, dark  fairy ," Bite, Sucker Punch, Low Kick, Foul Play, Dark Pulse, Play Rough, Power Up Punch,",216.0,227.0,139.0,3223,3261,Galar,dark,fairy,fog,cloudy,fog cloudy
862,Obstagoon, dark  normal ," Counter, Lick, Cross Chop, Night Slash, Hyper Beam, Gunk Shot,",212.0,180.0,194.0,2999,3035,Galar,dark,normal,fog,partly cloudy,fog partly cloudy
863,Perrserker, steel ," Metal Claw, Shadow Claw, Iron Head, Close Combat, Play Rough, Foul Play,",172.0,195.0,162.0,2697,2729,Galar,steel,,snow,,snow 
864,Cursola, ghost ," Astonish, Hex, Rock Blast, Brine, Night Shade, Shadow Ball,",155.0,253.0,182.0,3463,3504,Galar,ghost,,fog,,fog 
865,Sirfetch'd, fighting ," Counter, Fury Cutter, Close Combat, Brave Bird, Leaf Blade, Night Slash,",158.0,248.0,176.0,3375,3415,Galar,fighting,,cloudy,,cloudy 
866,Mr. Rime, ice  psychic ," Confusion, Zen Headbutt, Ice Shard, Psybeam, Psychic, Ice Punch, Icy Wind,",190.0,212.0,179.0,3196,3234,Galar,ice,psychic,snow,windy,snow windy
867,Runerigus, ground  ghost ," Astonish, Shadow Ball, Sand Tomb, Rock Tomb,",151.0,163.0,237.0,2570,2601,Galar,ground,ghost,sunny/clear,fog,sunny/clear fog
868,Milcery, fairy ," Tackle, Charm, Dazzling Gleam,",128.0,90.0,97.0,938,949,Galar,fairy,,cloudy,,cloudy 
869,Alcremie, fairy ," Tackle, Charm, Dazzling Gleam, Psyshock, Energy Ball,",163.0,203.0,203.0,3032,3068,Galar,fairy,,cloudy,,cloudy 
870,Falinks, fighting ," Rock Smash, Counter, Superpower, Brick Break, Megahorn,",163.0,193.0,170.0,2665,2696,Galar,fighting,,cloudy,,cloudy 
871,Pincurchin, electric ," Thunder Shock, Water Gun, Poison Jab, Discharge, Thunderbolt, Bubble Beam,",134.0,176.0,161.0,2183,2210,Galar,electric,,rain,,rain 
872,Snom, ice  bug ," Powder Snow, Struggle Bug, Icy Wind, Bug Buzz,",102.0,76.0,59.0,597,605,Galar,ice,bug,snow,rain,snow rain
873,Frosmoth, ice  bug ," Powder Snow, Bug Bite, Icy Wind, Bug Buzz, Ice Beam, Hurricane,",172.0,230.0,155.0,3084,3121,Galar,ice,bug,snow,rain,snow rain
874,Stonjourner, rock ," Rock Throw, Stone Edge, Rock Slide, Stomp,",225.0,222.0,182.0,3638,3682,Galar,rock,,partly cloudy,,partly cloudy 
875,Eiscue, ice ," Powder Snow, Icy Wind, Weather Ball Ice, Surf,",181.0,148.0,195.0,2334,2362,Galar,ice,,snow,,snow 
875,Eiscue, ice ," Powder Snow, Icy Wind, Weather Ball Ice, Surf,",181.0,173.0,139.0,2306,2333,Galar,ice,,snow,,snow 
876,Indeedee (Female) , psychic  normal ," Extrasensory, Psybeam, Psychic, Energy Ball,",172.0,184.0,184.0,2710,2743,Galar,psychic,normal,windy,partly cloudy,windy partly cloudy
876,Indeedee, psychic  normal ," Extrasensory, Psybeam, Psychic, Shadow Ball,",155.0,208.0,166.0,2762,2795,Galar,psychic,normal,windy,partly cloudy,windy partly cloudy
877,Morpeko (Hangry Mode) , electric  dark ," Thunder Shock, Bite, Crunch, Payback, Thunderbolt, Wild Charge,",151.0,192.0,121.0,0,0,Galar,electric,dark,rain,fog,rain fog
877,Morpeko, electric  dark ," Thunder Shock, Bite, Crunch, Payback, Thunderbolt, Wild Charge,",151.0,192.0,121.0,2196,2222,Galar,electric,dark,rain,fog,rain fog
878,Cufant, steel ," Tackle, Rock Smash, Iron Head, Dig, Play Rough,",176.0,140.0,91.0,1557,1575,Galar,steel,,snow,,snow 
879,Copperajah, steel ," Tackle, Rock Smash, Iron Head, Dig, Play Rough, Heavy Slam,",263.0,226.0,126.0,3368,3409,Galar,steel,,snow,,snow 
880,Dracozolt, electric  dragon ," Dragon Tail, Thunder Shock, Discharge, Dragon Pulse, Ancient Power,",207.0,195.0,165.0,2964,2999,Galar,electric,dragon,rain,windy,rain windy
881,Arctozolt, electric  ice ," Powder Snow, Thunder Shock, Discharge, Avalanche, Ancient Power,",207.0,190.0,166.0,2901,2936,Galar,electric,ice,rain,snow,rain snow
882,Dracovish, water  dragon ," Dragon Breath, Water Gun, Brine, Dragon Pulse, Ancient Power,",207.0,175.0,185.0,2826,2860,Galar,water,dragon,rain,windy,rain windy
883,Arctovish, water  ice ," Powder Snow, Water Gun, Brine, Avalanche, Ancient Power,",207.0,171.0,185.0,2767,2800,Galar,water,ice,rain,snow,rain snow
884,Duraludon, steel  dragon ," Dragon Tail, Metal Claw, Flash Cannon, Dragon Claw, Hyper Beam,",172.0,239.0,185.0,3468,3509,Galar,steel,dragon,snow,windy,snow windy
885,Dreepy, dragon  ghost ," Astonish, Quick Attack, Struggle,",99.0,117.0,61.0,867,877,Galar,dragon,ghost,windy,fog,windy fog
886,Drakloak, dragon  ghost ," Astonish, Dragon Tail, Dragon Pulse, Shadow Ball, Outrage,",169.0,163.0,105.0,1867,1889,Galar,dragon,ghost,windy,fog,windy fog
887,Dragapult, dragon  ghost ," Hex, Dragon Tail, Dragon Pulse, Shadow Ball, Outrage,",204.0,266.0,170.0,3993,4041,Galar,dragon,ghost,windy,fog,windy fog
888,Zacian, fairy ," Metal Claw, Snarl, Quick Attack, Fire Fang, Play Rough, Iron Head, Wild Charge, Close Combat,",192.0,254.0,236.0,4329,4381,Galar,fairy,,cloudy,,cloudy 
888,Zacian (Crowned Sword) , fairy  steel ," Metal Claw, Snarl, Quick Attack, Fire Fang, Play Rough, Iron Head, Wild Charge, Close Combat,",192.0,332.0,240.0,5629,5696,Galar,fairy,steel,cloudy,snow,cloudy snow
889,Zamazenta, fighting ," Metal Claw, Snarl, Quick Attack, Ice Fang, Moonblast, Iron Head, Crunch, Close Combat,",192.0,254.0,236.0,4329,4381,Galar,fighting,,cloudy,,cloudy 
889,Zamazenta (Crowned Shield) , fighting  steel ," Metal Claw, Snarl, Quick Attack, Ice Fang, Moonblast, Iron Head, Crunch, Close Combat,",192.0,250.0,292.0,4716,4773,Galar,fighting,steel,cloudy,snow,cloudy snow
890,Eternatus, poison  dragon ," Dragon Tail, Poison Jab, Cross Poison, Dragon Pulse, Flamethrower,",268.0,278.0,197.0,5007,5067,Galar,poison,dragon,cloudy,windy,cloudy windy
890,Eternatus Eternamax, poison  dragon ," Dragon Tail, Poison Jab, Cross Poison, Dragon Pulse, Flamethrower, Hyper Beam,",452.0,251.0,505.0,9255,9366,Galar,poison,dragon,cloudy,windy,cloudy windy
891,Kubfu, fighting ," Rock Smash, Counter, Brick Break, Dynamic Punch, Close Combat,",155.0,170.0,112.0,1919,1942,Galar,fighting,,cloudy,,cloudy 
892,Urshifu, fighting  dark ," Rock Smash, Counter, Sucker Punch, Brick Break, Dynamic Punch, Close Combat, Payback,",225.0,254.0,177.0,4077,4125,Galar,fighting,dark,cloudy,fog,cloudy fog
892,Urshifu (Rapid Strike Style), fighting  water ," Rock Smash, Counter, Waterfall, Brick Break, Dynamic Punch, Close Combat, Aqua Jet,",225.0,254.0,177.0,4077,4125,Galar,fighting,water,cloudy,rain,cloudy rain
893,Zarude, dark  grass ," Vine Whip, Bite, Power Whip, Energy Ball, Dark Pulse,",233.0,242.0,215.0,4334,4385,Galar,dark,grass,fog,sunny/clear,fog sunny/clear
894,Regieleki, electric ," Thunder Shock, Lock On, Hyper Beam, Thunder, Zap Cannon,",190.0,250.0,125.0,3169,3207,Galar,electric,,rain,,rain 
895,Regidrago, dragon ," Bite, Hyper Beam, Outrage, Dragon Pulse,",400.0,202.0,101.0,3361,3401,Galar,dragon,,windy,,windy 
896,Glastrier, ice ," Tackle, Take Down, Avalanche, Icy Wind, Bulldoze,",225.0,246.0,223.0,4404,4457,Galar,ice,,snow,,snow 
897,Spectrier, ghost ," Tackle, Take Down, Shadow Ball, Foul Play, Bulldoze,",225.0,300.0,161.0,4571,4625,Galar,ghost,,fog,,fog 
898,Calyrex (Shadow Rider) , psychic  ghost ," Confusion, Take Down, Psyshock, Psychic, Energy Ball, Shadow Ball,",205.0,324.0,194.0,5132,5193,Galar,psychic,ghost,windy,fog,windy fog
898,Calyrex, psychic  grass ," Pound, Confusion, Psyshock, Psychic, Energy Ball,",225.0,162.0,162.0,2575,2606,Galar,psychic,grass,windy,sunny/clear,windy sunny/clear
898,Calyrex (Ice Rider) , psychic  ice ," Confusion, Take Down, Psyshock, Psychic, Energy Ball, Avalanche,",205.0,268.0,246.0,4788,4845,Galar,psychic,ice,windy,snow,windy snow
899,Wyrdeer, normal  psychic ,,230.0,206.0,145.0,3089,3126,Hisui,normal,psychic,partly cloudy,windy,partly cloudy windy
900,Kleavor, bug  rock ,,172.0,253.0,174.0,3557,3600,Hisui,bug,rock,rain,partly cloudy,rain partly cloudy
901,Ursaluna, ground  normal ,,277.0,243.0,181.0,4358,4410,Hisui,ground,normal,sunny/clear,partly cloudy,sunny/clear partly cloudy
902,Basculegion, water  ghost ,,260.0,217.0,144.0,3425,3466,Hisui,water,ghost,rain,fog,rain fog
902,Basculegion, water  ghost ,,260.0,199.0,144.0,3159,3197,Hisui,water,ghost,rain,fog,rain fog
903,Sneasler, fighting  poison ,,190.0,259.0,158.0,3643,3687,Hisui,fighting,poison,cloudy,cloudy,cloudy cloudy
904,Overqwil, dark  poison ,,198.0,222.0,171.0,3330,3370,Hisui,dark,poison,fog,cloudy,fog cloudy
905,Enamorus, fairy  flying ,,179.0,281.0,162.0,3872,3919,Hisui,fairy,flying,cloudy,windy,cloudy windy
905,Enamorus, fairy  flying ,,179.0,250.0,201.0,3830,3876,Hisui,fairy,flying,cloudy,windy,cloudy windy
